studentId,isTopPerformer
14772,False
14904,True
13891,False
14252,False
15251,False
15566,True
15238,True
14870,True
9791,False
14936,False
15140,True
14530,True
15055,True
15646,False
15499,False
14597,False
10543,True
15056,True
15454,False
15477,True
15163,False
15335,False
11208,True
15508,True
9876,False
15121,True
15228,True
11762,True
14775,False
12115,True
10884,False
15118,False
13550,False
9854,True
15234,False
15531,False
9154,True
14757,False
8910,True
11639,False
14684,True
15057,False
14848,False
14545,False
12619,False
14561,False
14993,False
14969,True
15569,False
15466,False
15315,True
15645,False
15223,False
14725,False
9070,False
10875,True
15084,False
14924,False
15573,False
10589,True
14991,True
15316,False
14675,False
15406,False
14786,False
15000,True
9550,False
14674,False
14666,True
15586,True
14851,True
15115,True
15311,False
15458,False
14548,False
14527,True
15491,False
15146,False
15018,True
14560,False
14670,False
15418,True
15125,False
15318,False
14962,False
15565,False
15070,True
15425,False
15218,False
14778,False
15237,True
14963,False
9309,False
15448,False
10620,False
15492,True
14665,False
10873,True
15490,False
15009,False
15431,True
15260,False
14804,False
15660,False
12836,False
12750,False
15119,False
15331,True
15313,False
15265,False
14988,True
15186,False
9136,True
9653,True
14981,False
10727,False
9223,True
9667,False
11294,False
15383,False
15295,False
14584,False
15261,False
13583,False
13018,False
10863,False
14937,False
15359,False
14671,True
14622,False
15460,False
15256,False
15016,False
15405,True
14820,False
15263,False
14850,True
14578,True
10798,True
10508,False
15269,True
15583,False
15510,True
14595,False
14877,False
15522,True
15396,True
15071,False
9100,False
15174,False
14618,True
10188,True
9806,True
10167,False
9848,True
15229,True
15514,True
15345,False
14918,False
14599,False
9946,False
9096,False
9541,True
12638,True
9960,False
11281,False
15236,True
15356,False
15552,True
14929,True
9986,False
10307,False
15619,False
15435,False
13715,False
15334,False
13695,True
11798,True
10983,True
13378,True
9801,True
9400,False
10574,False
10224,True
13491,False
10053,False
14913,False
15844,False
9482,False
11066,False
11073,False
12659,True
9755,False
10229,False
9507,False
11978,False
9793,False
9412,True
12692,True
11177,True
10564,False
12010,False
13485,True
9299,True
12585,False
8917,True
10908,True
14951,True
14621,True
15623,False
9162,False
14728,False
15176,True
9999,True
15467,True
11828,True
12183,False
12345,False
10250,False
15079,True
15284,False
15633,True
13379,False
13478,True
10878,True
12617,False
15294,False
14579,True
10039,False
11000,False
10800,True
12493,False
10658,False
14689,False
15461,False
9257,False
10762,False
11170,False
12245,False
14949,True
10347,False
13374,False
13803,False
9088,False
14994,False
14894,True
15212,False
15253,True
15028,False
10114,False
9204,True
10676,True
10631,False
13716,False
14856,True
15360,True
15133,True
14885,True
10638,True
15303,True
9053,True
15259,True
9596,False
9725,False
15333,False
14875,True
15135,False
14798,False
14660,False
9278,True
8844,True
9503,False
15201,False
11041,False
14764,True
15589,False
11198,False
9828,True
10548,False
15601,False
9680,False
10352,False
15591,False
15045,True
15274,False
15049,True
15258,False
12498,True
10688,True
12360,True
12582,True
11947,False
10254,False
9101,True
14957,False
14871,False
10142,False
14980,False
14729,False
10832,False
10636,True
10749,False
13574,False
11165,False
11228,False
14568,False
14944,True
10734,True
12564,True
9881,True
13122,False
10705,True
9125,False
9159,False
11010,False
14822,True
14570,False
13173,True
14582,False
13834,False
10639,True
10014,False
12621,False
14890,True
15102,False
9051,True
10819,False
11904,True
10296,True
10091,False
12202,False
15054,True
15519,True
14884,False
14588,False
12578,True
14640,False
11176,False
14966,True
9489,False
14726,False
10573,True
9386,True
10595,False
12501,False
15411,False
15615,False
15059,False
9514,False
9472,False
14770,True
14638,False
10523,False
9978,False
12307,False
10809,False
15171,False
15168,True
15526,True
10024,False
15283,True
15438,False
10843,False
11975,True
11503,False
11982,True
15437,False
14859,False
10788,False
10665,True
15450,True
14594,True
10773,False
15225,True
9424,True
12028,False
10628,False
11030,False
12571,False
12294,False
15366,False
11061,True
10563,True
10815,False
15231,True
12349,True
10644,True
15481,False
10807,False
14992,False
15355,False
14598,False
9717,False
10997,False
14678,False
9836,False
11023,True
8860,True
13021,False
13202,False
14576,False
15393,False
12932,True
14646,False
14812,True
15279,True
9928,True
15090,True
14971,False
14964,False
14938,False
11783,True
10358,True
13158,False
14975,False
14583,False
14574,False
15089,False
14656,False
15192,False
15376,True
14528,True
12356,True
15064,False
15648,False
14997,False
14883,False
14710,False
15354,False
15374,False
15625,False
10754,True
13558,False
14793,False
14989,True
15400,False
14627,False
15326,False
10122,False
12168,False
14986,True
15523,True
15420,False
15123,False
15580,False
9126,False
9290,False
15581,False
15164,True
15029,False
15576,True
15429,False
14864,True
12965,True
14748,False
14722,True
14801,True
15446,True
15386,False
15371,False
14794,False
15280,True
14983,True
15309,True
15469,False
15293,False
15574,False
15471,False
15412,True
14768,True
15062,False
15080,False
13327,False
15190,True
14895,False
14720,True
15101,True
15604,True
14565,True
13421,True
15530,False
15046,True
14844,False
15066,False
13240,True
15202,False
15524,True
15378,False
15100,False
14745,False
12729,False
15320,True
14849,True
15445,True
15161,False
15622,True
15483,False
15485,False
14624,False
15179,True
14830,False
14688,True
15099,False
14696,False
14900,True
14701,False
15182,False
14756,False
14807,False
14892,False
15044,True
14681,False
15408,True
15525,False
9009,False
10400,False
10317,False
14695,False
10541,False
14553,False
12347,False
13691,True
14716,False
12393,False
14630,True
14789,False
14664,False
15069,True
14730,True
14751,True
15671,False
14462,False
15473,False
12807,True
15498,False
14860,False
14843,True
14979,False
14733,False
14901,False
14547,True
14891,True
14802,False
14712,False
15314,True
14780,False
15639,False
14654,False
14591,False
14817,True
15500,False
15001,False
15497,True
15319,False
15342,False
15160,True
15464,True
14715,True
14676,False
14932,True
15094,True
15493,False
15391,False
15227,True
15462,True
15626,True
14713,False
15065,True
15553,False
15189,False
14613,False
14743,True
15242,True
15403,False
15215,False
15373,False
15297,True
15270,True
15272,False
15197,False
15444,False
15628,False
14826,False
15659,False
15430,False
15053,False
14914,False
14619,False
14905,False
15307,True
14923,True
14540,True
15087,True
15137,False
15401,True
15113,False
15073,False
14585,False
15669,True
15150,False
15643,False
15173,False
15074,True
15453,True
15169,True
14866,True
14750,True
15114,False
15144,True
15081,True
15010,False
15380,False
15142,False
15370,False
14552,True
15041,True
14869,True
14973,True
15637,True
15267,False
14719,True
14828,False
15075,True
14809,False
15076,True
15343,False
14636,True
14554,False
14982,True
15184,True
14685,False
14787,True
14634,False
15635,True
14840,False
14947,False
14960,True
15239,False
13602,False
14769,False
15216,False
14536,False
13682,False
15063,True
14617,False
15085,True
10710,False
11817,True
14608,False
14643,False
15322,False
15266,False
14563,False
15304,False
15632,False
15415,True
15008,True
15459,False
14587,False
14633,True
15636,False
15290,False
15023,True
15362,False
15504,False
12904,False
14836,False
15005,True
15587,True
15156,False
14941,False
15560,False
14841,False
15600,False
15579,False
15214,True
15083,False
15127,True
15361,False
15555,False
15219,True
15350,True
14903,False
14709,False
15128,False
15381,True
15661,False
14755,False
15052,True
15652,False
15489,True
14837,True
13151,False
15621,False
15235,False
14880,True
15138,True
15191,True
14996,True
14740,False
15617,False
15039,False
14889,True
14605,False
14909,False
